83	0.000000065823453676
460	0.000000238466706419
2950	0.000000238894871780
3173	0.000000342305030218
7173	0.000000342444285205
8097	0.000000200548228953
11893	0.000000006574311090
12216	0.000000005146004738
12443	0.000000004101915482
12636	0.000000003309553791
12825	0.000000002867544609
13425	0.000000002684317719
14545	0.000000002572090459
15678	0.000000002531087567
17086	0.000000002677080705
17142	0.000000005276672304
18919	0.000000007789134303
19120	0.000000002518818173
19396	0.000000000845046495
20461	0.000000000845872397
20865	0.000000000855227468
21097	0.000000001435344438
22198	0.000000002198412282
23095	0.000000004210378635
23110	0.000000003999878984
23522	0.000000003980258116
25488	0.000000002811392246
25965	0.000000002789361672
25987	0.000000002777721158
26455	0.000000002764518293
26732	0.000000002758619692
27115	0.000000002759245123
27311	0.000000002759245123
27968	0.000000002761710451
28117	0.000000002761720447
28595	0.000000002762925250
28670	0.000000002762925250
28856	0.000000002766947827
29352	0.000000002771805878
30405	0.000000002776520719
30901	0.000000002780180846
31484	0.000000002798347452
31681	0.000000002897158613
31805	0.000000005401662819
31864	0.000000004912921942
31974	0.000000003907167566
32070	0.000000003238252204
32081	0.000000003324748918
32113	0.000000003374517613
32223	0.000000003783487292
32477	0.000000003754498614
32709	0.000000004286612406
33687	0.000000004841897296
35319	0.000000004780572374
36135	0.000000028053151088
38056	0.000000000910203850
38246	0.000000000912718776
39942	0.000000000912718776
41401	0.000000000918795323
42107	0.000000000924057306
43781	0.000000000929444108
43867	0.000000000936022678
44981	0.000000000940558461
45313	0.000000001068106515
47518	0.000000000946098638
47562	0.000000005510727896
48545	0.000000012913532037
48573	0.000000011018472289
51179	0.000000008175989135
51271	0.000000010258461558
52519	0.000000013163123473
53794	0.000000006069590626
54043	0.000000005144421258
54306	0.000000004287536390
54387	0.000000003344668143
54460	0.000000002484636229
54666	0.000000001923431188
55550	0.000000001813202290
57193	0.000000001820637042
57215	0.000000001824461467
58102	0.000000001829021806
58432	0.000000001829835018
58642	0.000000001830075714
59524	0.000000001830089309
59753	0.000000001831972660
60270	0.000000001833924739
61352	0.000000001834002111
61855	0.000000016178286548
62799	0.000000007593520420
62970	0.000000010544322449
68310	0.000000036994925813
74176	0.000000006086045987
74870	0.000000006217962221
77130	0.000000006188881848
77533	0.000000007100645476
79488	0.000000008366292326
80779	0.000000010505893546
86751	0.000000076461323623
92367	0.000000077184007383
92893	0.000000087268187124
94609	0.000000089136564071
95687	0.000000087418288980
95930	0.000000080060864226
96493	0.000000004640005033
99947	0.000000003966253687
104524	0.000000003969491153
107150	0.000000003974598319
107286	0.000000003473214083
110629	0.000000003028520837
111643	0.000000003103148583
111938	0.000000003599689869
112991	0.000000004490827762
114721	0.000000004816724578
115066	0.000000006622127207
118965	0.000000008593735069
124137	0.000000021814105344
127444	0.000000014393716510
127695	0.000000014220532932
134484	0.000000014025789756
135403	0.000000013790758423
136397	0.000000012408749455
141345	0.000000009379036488
143258	0.000000004814654115
144712	0.000000004624599176
147182	0.000000004614802538
147362	0.000000004614523074
151206	0.000000004950113036
151630	0.000000007450971502
152028	0.000000012073686202
154345	0.000000012850834638
156004	0.000000013583831076
157626	0.000000046575678818
159366	0.000000132728644780
164872	0.000000133372360616
170174	0.000000009438332334
172075	0.000000002277640722
176652	0.000000001484104890
176778	0.000000003311365623
180371	0.000000005546530941
182160	0.000000005632463988
182966	0.000000005652974433
184014	0.000000005659890127
186249	0.000000005303180077
188647	0.000000001636101828
193197	0.000000001638832797
193265	0.000000001582752601
198145	0.000000001522053256
198965	0.000000001481094717
199598	0.000000001476236860
201766	0.000000001468187458
202243	0.000000003276593592
203817	0.000000003277123007
